,node_id1,node_id2,label_id1,label_id2,ibd_sum
527,node_101,node_640,южные-русские,белорусы,8.43098
528,node_101,node_651,южные-русские,южные-русские,8.53754
529,node_101,node_682,южные-русские,южные-русские,9.27661
530,node_101,node_807,южные-русские,южные-русские,10.2784
531,node_101,node_884,южные-русские,белорусы,8.66872
532,node_101,node_926,южные-русские,южные-русские,10.9026
533,node_101,node_1034,южные-русские,южные-русские,8.14324
534,node_101,node_1077,южные-русские,южные-русские,8.09126
535,node_101,node_1099,южные-русские,южные-русские,8.17041
536,node_101,node_1127,южные-русские,северные-русские,8.16365
537,node_101,node_1464,южные-русские,южные-русские,8.66577
538,node_101,node_1644,южные-русские,южные-русские,8.90891
539,node_101,node_1664,южные-русские,северные-русские,8.12801
540,node_101,node_2066,южные-русские,южные-русские,11.7686
541,node_101,node_2120,южные-русские,южные-русские,9.6843
542,node_101,node_2273,южные-русские,северные-русские,8.16851
543,node_101,node_2397,южные-русские,южные-русские,19.7696
544,node_101,node_2408,южные-русские,южные-русские,8.16173
545,node_102,node_111,южные-русские,южные-русские,8.51917
546,node_102,node_311,южные-русские,южные-русские,8.95056
547,node_102,node_400,южные-русские,южные-русские,9.2542
548,node_102,node_465,южные-русские,северные-русские,8.575
549,node_102,node_487,южные-русские,южные-русские,8.66722
550,node_102,node_536,южные-русские,южные-русские,14.5389
551,node_102,node_580,южные-русские,южные-русские,19.2703
552,node_102,node_673,южные-русские,южные-русские,20.2351
553,node_102,node_744,южные-русские,южные-русские,14.9683
554,node_102,node_811,южные-русские,южные-русские,8.51917
555,node_102,node_832,южные-русские,южные-русские,12.5698
556,node_102,node_834,южные-русские,южные-русские,10.7607
557,node_102,node_895,южные-русские,южные-русские,9.34118
558,node_102,node_1038,южные-русские,северные-русские,12.819
559,node_102,node_1097,южные-русские,южные-русские,13.9444
560,node_102,node_1114,южные-русские,южные-русские,8.54277
561,node_102,node_1137,южные-русские,южные-русские,10.9288
562,node_102,node_1160,южные-русские,южные-русские,9.01702
563,node_102,node_1175,южные-русские,северные-русские,8.82061
564,node_102,node_1228,южные-русские,южные-русские,9.77156
565,node_102,node_1288,южные-русские,северные-русские,12.1948
566,node_102,node_1317,южные-русские,северные-русские,11.6456
567,node_102,node_1328,южные-русские,северные-русские,9.19542
568,node_102,node_1339,южные-русские,южные-русские,8.21165
569,node_102,node_1426,южные-русские,южные-русские,12.1386
570,node_102,node_1468,южные-русские,южные-русские,8.44245
571,node_102,node_1513,южные-русские,белорусы,8.32299
572,node_102,node_1595,южные-русские,южные-русские,19.6768
573,node_102,node_1628,южные-русские,северные-русские,9.09827
574,node_102,node_1767,южные-русские,южные-русские,13.6678
575,node_102,node_1778,южные-русские,южные-русские,8.00171
576,node_102,node_1959,южные-русские,белорусы,8.35137
577,node_102,node_1976,южные-русские,южные-русские,8.9719
578,node_102,node_2000,южные-русские,южные-русские,11.8221
579,node_102,node_2140,южные-русские,южные-русские,8.48991
580,node_102,node_2246,южные-русские,северные-русские,9.314
581,node_102,node_2255,южные-русские,южные-русские,9.25934
582,node_102,node_2383,южные-русские,южные-русские,8.35422
583,node_102,node_2476,южные-русские,южные-русские,14.7058
584,node_103,node_242,украинцы,южные-русские,9.38457
585,node_103,node_345,украинцы,украинцы,8.22151
586,node_103,node_1271,украинцы,южные-русские,10.735
587,node_103,node_1281,украинцы,южные-русские,8.27208
588,node_103,node_1626,украинцы,украинцы,8.91883
589,node_103,node_1790,украинцы,северные-русские,9.15639
590,node_103,node_1844,украинцы,южные-русские,13.3593
591,node_103,node_2325,украинцы,украинцы,10.6274
592,node_103,node_2477,украинцы,украинцы,8.25412
593,node_103,node_2544,украинцы,украинцы,17.0031
594,node_104,node_357,южные-русские,южные-русские,8.87121
595,node_104,node_403,южные-русские,южные-русские,8.2683
596,node_104,node_540,южные-русские,южные-русские,8.32358
597,node_104,node_864,южные-русские,южные-русские,10.231
598,node_104,node_916,южные-русские,южные-русские,10.736
599,node_104,node_958,южные-русские,южные-русские,19.232
600,node_104,node_1098,южные-русские,южные-русские,8.91249
601,node_104,node_1139,южные-русские,южные-русские,9.22703
602,node_104,node_1178,южные-русские,южные-русские,8.40564
603,node_104,node_1264,южные-русские,южные-русские,23.8
604,node_104,node_1329,южные-русские,украинцы,9.50878
605,node_104,node_1651,южные-русские,южные-русские,8.05232
606,node_104,node_1735,южные-русские,белорусы,10.0409
607,node_104,node_1825,южные-русские,южные-русские,9.11147
608,node_104,node_1869,южные-русские,южные-русские,9.54789
609,node_104,node_1968,южные-русские,южные-русские,8.11224
610,node_104,node_2023,южные-русские,южные-русские,11.0533
611,node_104,node_2287,южные-русские,южные-русские,10.6752
612,node_104,node_2457,южные-русские,белорусы,8.30361
613,node_104,node_2531,южные-русские,украинцы,9.88316
614,node_104,node_2568,южные-русские,украинцы,10.3743
615,node_105,node_230,северные-русские,южные-русские,8.70528
